date,close_samsung,high_005930.ks,low_005930.ks,open_005930.ks,volume_005930.ks,daily_return,rolling_mean_20,rolling_std_20,volatility_20,target,kospi_close,kospi_return
2003-11-07,6791.29248046875,6791.292480468749,6663.154886497641,6691.629907380109,18955000,0.025806976928913095,6569.542309570313,175.14056215052625,0.020160926161731967,False,804.0499877929688,0.017733292181753457
2003-11-10,6634.6796875,6755.698523001609,6542.135872116416,6705.867237795064,26360000,-0.023060822872694176,6584.491796875,166.68538252329316,0.021023072757379063,False,796.5599975585938,-0.009315329081633572
2003-11-11,6563.4921875,6570.610942584057,6449.592106155098,6492.304636659436,25245000,-0.010729606153273674,6590.186743164062,163.75383301800542,0.020891734272970097,True,787.77001953125,-0.01103492273561879
2003-11-12,6691.6279296875,6691.6279296875,6513.659101770279,6549.252867353724,15265000,0.019522494813284164,6603.7122802734375,160.18706750523057,0.021242801015150456,True,796.3099975585938,0.010840699462547843
2003-11-13,6791.29248046875,6812.648746130601,6698.748662600727,6805.529990909984,26885000,0.014893916970351473,6616.170190429688,164.76914086938305,0.02109846780263596,False,813.1099853515625,0.021097296083781192
2003-11-14,6677.3916015625,6812.647934643191,6677.3916015625,6748.579145289179,19070000,-0.016771605586686222,6628.2720703125,159.59702276145828,0.021119343795044633,False,809.8900146484375,-0.00396006783969427
2003-11-17,6563.4921875,6627.560983256508,6463.829616323211,6620.442228172452,25245000,-0.017057471069369057,6630.4078125,158.36385035679066,0.02135948363558248,True,794.469970703125,-0.019039676581277698
2003-11-18,6641.7998046875,6656.037317666466,6520.780944366292,6520.780944366292,14070000,0.011930785464578486,6633.611376953125,157.88944925908058,0.02143581859779435,False,800.969970703125,0.008181555300633025
2003-11-19,6499.42138671875,6556.371409822529,6442.471363614971,6492.302633830777,37555000,-0.021436722297511146,6624.001049804688,160.0076233199209,0.021606070359915974,False,771.7000122070312,-0.03654314090002575
2003-11-20,6392.64111328125,6499.422423636728,6371.284851210155,6449.5911454708385,32565000,-0.016429196859846673,6625.06884765625,158.29446983345758,0.01902337906491227,True,769.4500122070312,-0.002915640746933623
2003-11-21,6492.3037109375,6527.897481282552,6349.928629557292,6371.284891764323,32800000,0.015590206909815718,6638.59443359375,131.27335366955307,0.018447136478099167,False,770.780029296875,0.001728529558442382
2003-11-24,6314.33544921875,6499.423072307462,6292.979185016206,6470.9480533707365,21840000,-0.027412189823918576,6635.391015625,138.53759971588684,0.018759220151060452,True,753.6500244140625,-0.02222424587004279
2003-11-25,6428.23681640625,6456.711841063642,6349.930498598422,6421.118060241902,23760000,0.01803853597952143,6627.916430664062,145.66204109561914,0.01779629347040484,True,768.1099853515625,0.019186572638596022
2003-11-26,6478.06494140625,6499.421199454842,6392.639909211882,6442.47117799193,18815000,0.007751445135441681,6619.373876953125,149.32940555289966,0.017701935272783735,True,782.6500244140625,0.018929631614989395
2003-11-27,6485.1865234375,6506.542790803375,6413.998965551249,6478.067767648875,13295000,0.0010993378571633183,6608.33984375,150.74836320879498,0.01756442939145616,True,781.6799926757812,-0.001239419546440912
2003-11-28,6620.43896484375,6648.913971144154,6499.420188067036,6499.420188067036,18225000,0.020855597740704335,6604.7803955078125,149.51366795975517,0.018260954443827464,True,796.1799926757812,0.018549790369285057
2003-12-01,6634.6796875,6691.629727736051,6556.373382175429,6620.442177440987,17665000,0.002151023932381424,6598.72939453125,145.4787808805588,0.01812297395376121,True,807.3900146484375,0.014079758441281509
2003-12-02,6670.2724609375,6698.747476779282,6641.797445095717,6684.5099688583905,19415000,0.0053646558860345195,6591.254663085938,137.12475177572665,0.018023734051749726,True,807.780029296875,0.00048305607124365935
2003-12-03,6705.8671875,6769.935982285032,6641.798392714968,6691.62967754777,17055000,0.005336322732084842,6584.8477783203125,127.86673810709298,0.01806716300770821,False,808.3400268554688,0.0006932550178062602
2003-12-04,6563.4921875,6691.629779013016,6563.4921875,6663.15475867679,21545000,-0.021231407664230595,6582.000439453125,127.66636895840693,0.01730078087559289,False,805.1300048828125,-0.003971128319778527
2003-12-05,6428.23681640625,6556.374427364514,6399.761791748858,6556.374427364514,28375000,-0.020607226645495302,6563.84765625,122.02781306715244,0.016719204094832983,False,789.4099731445312,-0.019524836539372648
2003-12-08,6406.87841796875,6449.590940755209,6278.740849609375,6428.23467936198,28845000,-0.0033225904781524207,6552.457592773438,125.64621389832354,0.01601627373797259,False,784.7999877929688,-0.005839786053372431
2003-12-09,6335.68994140625,6463.8274907830055,6321.452435919943,6392.639963351475,19600000,-0.011111257607580693,6541.06748046875,134.59964211747317,0.01602791774488502,True,787.3499755859375,0.003249219970224315
2003-12-10,6449.59326171875,6449.59326171875,6207.555545495309,6228.911814573848,52095000,0.01797804522726043,6528.965747070312,131.18774299030648,0.01592396247936942,False,794.6400146484375,0.009258956358098258
2003-12-11,6442.4736328125,6570.611229929213,6442.4736328125,6449.592388207872,50760000,-0.0011038880464769862,6511.5248046875,116.88412968140477,0.015439962222923128,True,791.1300048828125,-0.004417106741318455
2003-12-12,6478.06494140625,6584.8462316492105,6449.589930674794,6549.25246823489,21495000,0.0055244787363162295,6501.5584716796875,110.30992414412938,0.01515911779494236,True,806.0800170898438,0.01889703603043813
2003-12-15,6563.4921875,6613.323473088395,6513.660901911606,6549.254677331887,22075000,0.013187154940006662,6501.5584716796875,110.30992414412938,0.015023397184492294,False,822.1599731445312,0.019948337278897332
2003-12-16,6463.8271484375,6520.777167366465,6392.639624776293,6421.1146342407765,24525000,-0.015184757780668856,6492.659838867187,105.47377221504561,0.015123449319103251,False,810.7899780273438,-0.013829419442180413
2003-12-17,6300.09619140625,6499.421268648482,6292.977438647599,6478.065010372528,38820000,-0.02533034273214263,6482.693579101562,113.8831647370399,0.015419180518401713,False,800.0900268554688,-0.01319694552454631
2003-12-18,6300.09619140625,6321.452449682203,6228.908663819739,6300.09619140625,39130000,0.0,6478.066333007812,119.47742800795918,0.01501098750425151,True,807.5,0.00926142420954057
2003-12-19,6385.5205078125,6435.3517715300995,6314.332988215928,6342.8079960545565,23530000,0.013559208274117163,6472.7271728515625,121.18149816914095,0.014902017892788088,False,811.2000122070312,0.004582058460719907
2003-12-22,6292.97802734375,6378.403068438914,6278.740520494555,6278.740520494555,22260000,-0.01449255081954981,6471.6593017578125,122.73488001932226,0.013932679605610078,False,804.5399780273438,-0.008210101182774321
2003-12-23,6292.97802734375,6357.0468081651225,6292.97802734375,6321.453041042138,22600000,0.0,6464.8963623046875,128.828711920128,0.013266179246682396,False,801.8800048828125,-0.003306203814822495
2003-12-24,6250.26611328125,6357.047425011568,6200.434834473768,6335.691162665504,29335000,-0.006787233941849435,6453.506420898438,137.3888106032509,0.013160526499733928,False,792.5499877929688,-0.01163517862152863
2003-12-25,6250.26611328125,6250.26611328125,6250.26611328125,6250.26611328125,0,0.0,6441.760400390625,144.4010559242248,0.013150485858403334,True,,0.0
2003-12-26,6285.8603515625,6292.979106207531,6250.266578337344,6250.266578337344,21955000,0.005694835649575847,6425.031469726562,141.97169612191198,0.012179285209720489,False,788.8499755859375,-0.004668490649195167
2003-12-29,6264.501953125,6300.095714222301,6236.026944247159,6264.501953125,18440000,-0.003397848065808673,6406.5225830078125,137.25294747641848,0.012130411993922723,True,792.4400024414062,0.004550962751570298
2003-12-30,6421.1171875,6463.829718680709,6335.692125138581,6378.404656319291,22430000,0.025000428692798726,6394.0648193359375,122.57632361031689,0.013538573774160732,False,810.7100219726562,0.023055397853417814
2003-12-31,6421.1171875,6421.1171875,6421.1171875,6421.1171875,0,0.0,6379.827319335937,98.65707027566482,0.013442473291665848,False,,0.0
2004-01-01,6421.1171875,6421.1171875,6421.1171875,6421.1171875,0,0.0,6372.708569335938,89.4102520249708,0.0126665037003289,False,,0.0
2004-01-02,6392.64111328125,6449.5911454708385,6357.047343162758,6421.116129376044,18940000,-0.004434753857815332,6370.928784179688,88.59732607275208,0.011839450592428677,True,821.260009765625,0.013013269241816117
2004-01-05,6513.65869140625,6513.65869140625,6371.283638042179,6392.6398960467895,22385000,0.01893076366723845,6376.267797851562,93.93435178641747,0.012555657424507028,True,824.0999755859375,0.0034580593070920873
2004-01-06,6549.2548828125,6648.917457116168,6527.898616890286,6648.917457116168,22405000,0.005464853639508771,6386.946044921875,100.95518974299662,0.012264672906450811,True,823.4299926757812,-0.0008129874165812012
2004-01-07,6620.43896484375,6677.388977444557,6577.726455393145,6599.082710118448,19970000,0.01086903522690208,6395.488330078125,113.03979586906478,0.011865526992889374,True,827.0700073242188,0.004420551450414312
2004-01-08,6677.3916015625,6798.410425897854,6670.272847189832,6705.866619053171,37520000,0.008602546903790476,6407.234228515625,129.2253084937403,0.011956954127663757,True,824.1500244140625,-0.003530514810473062
2004-01-09,7232.65478515625,7289.604822834645,6805.529502568283,6834.00452140748,73480000,0.08315570161615482,6444.963720703125,225.3787736435718,0.02177709259604102,False,845.27001953125,0.025626396276822172
2004-01-12,7189.94091796875,7261.128451810025,7090.278370590965,7189.94091796875,33995000,-0.005905696933740434,6476.286157226563,279.70250803137156,0.02185189319770295,False,850.7899780273438,0.006530408471312921
2004-01-13,7161.4658203125,7246.890859918614,7118.753300509444,7232.653353317595,22040000,-0.003960407739246663,6511.1680908203125,318.8315282702331,0.02145244620977456,False,848.4299926757812,-0.0027738753540966776
2004-01-14,7040.44677734375,7111.634307953899,6990.615505916646,6990.615505916646,28740000,-0.016898641424147653,6548.185620117188,335.57460200804667,0.02089337842913754,True,849.6199951171875,0.0014025935571340131
2004-01-15,7068.921875,7118.753147029204,6983.49683723565,7047.565615558912,31625000,0.004044501514858911,6586.626904296875,349.40996827493234,0.020854127988999313,True,845.6599731445312,-0.004660933117646371
2004-01-16,7204.1796875,7218.417196763834,7118.754631916996,7132.99214118083,27745000,0.01913415014223796,6627.55986328125,371.84297105792746,0.020997641789543987,True,847.9500122070312,0.002707990368734814
2004-01-19,7417.7431640625,7460.455696677063,7218.418011861204,7246.893033604247,26945000,0.029644385041235788,6683.798120117188,402.3788814586175,0.021022133392381896,True,856.7999877929688,0.010436907197987955
2004-01-20,7488.9287109375,7545.878739157557,7332.316133332343,7417.741175662429,20150000,0.009596658350194742,6743.595654296875,429.21265384015504,0.020928234497900263,False,861.3699951171875,0.005333808811074592
2004-01-21,7488.9287109375,7488.9287109375,7488.9287109375,7488.9287109375,0,0.0,6805.528784179687,443.4125808256372,0.020713757290975757,False,,0.0
2004-01-22,7488.9287109375,7488.9287109375,7488.9287109375,7488.9287109375,0,0.0,6867.4619140625,448.2529945015347,0.020713757290975757,False,,0.0
2004-01-23,7488.9287109375,7488.9287109375,7488.9287109375,7488.9287109375,0,0.0,6927.61533203125,446.81776120056514,0.020804534731904304,True,,0.0
2004-01-26,7759.44189453125,7901.816975164851,7617.066813897649,7716.72937034117,73785000,0.03612174638525656,7002.362329101563,455.01590071330804,0.021433062377874904,False,869.0399780273438,0.008904399913666428
2004-01-27,7617.06884765625,7887.581573087032,7545.881288332359,7887.581573087032,34810000,-0.018348361752066555,7062.159912109375,453.19062439688787,0.02212019091334685,True,863.030029296875,-0.006915618248208633
2004-01-28,7659.77783203125,7802.152884671236,7574.352800447259,7659.77783203125,29185000,0.0056070104168930435,7124.092944335937,445.54818350131893,0.022038158400722877,False,859.5900268554688,-0.003985959149311213
2004-01-29,7588.5908203125,7702.490870148335,7517.403289165103,7702.490870148335,23660000,-0.009293613115130328,7182.466625976563,424.58550192958893,0.022335686122494633,False,853.469970703125,-0.00711973843476521
2004-01-30,7460.45556640625,7602.830672635377,7417.743034537511,7588.593162012464,21515000,-0.016885250099829885,7235.857348632812,385.3655985048403,0.022885329422735103,True,848.5,-0.005823251987449041
2004-02-02,7545.87890625,7545.878906249999,7403.50383254717,7460.453862028301,12645000,0.01145015060855048,7287.468359375,351.15559475296055,0.02275795001574379,False,854.8900146484375,0.007530954211476093
2004-02-03,7360.79150390625,7460.454058117746,7318.078980672751,7332.31648841725,22930000,-0.024528276247641423,7328.045190429688,305.25074636543434,0.02386854946146216,False,839.8699951171875,-0.01756953441247855
2004-02-04,7246.8935546875,7360.793649849583,7246.893554687501,7318.081114163802,18560000,-0.015473600788489472,7359.367919921875,257.17484271817807,0.024315355560502246,True,835.5,-0.005203180423867582
2004-02-05,7289.60400390625,7332.316527366637,7161.466433525085,7189.941449165344,18245000,0.0058936217148000125,7389.978540039063,202.31218694083938,0.024300617929508925,True,840.9199829101562,0.006487112998391664
2004-02-06,7503.16650390625,7617.066564686611,7318.078905138164,7346.553920333255,34875000,0.029296858908324674,7403.504125976562,200.27298744803207,0.017046486512096767,True,850.22998046875,0.011071205046614407
2004-02-09,7730.96728515625,7773.679811593578,7617.06721465671,7631.304723469153,22635000,0.030360619230747954,7430.555444335938,206.35476871175715,0.018062704141616707,True,864.77001953125,0.017101301290838755
2004-02-10,7773.6787109375,7830.628738123855,7659.778656564789,7787.916217734089,20570000,0.005524719508677389,7461.166088867188,209.7175594366769,0.01797284919593187,True,866.7999877929688,0.0023474082309411504
2004-02-11,7887.58056640625,7958.768116644574,7802.1555061202625,7830.630526215592,30435000,0.014652246343612285,7503.522778320313,205.7835378719746,0.01739303147346196,False,876.3400268554688,0.011006044297243944
2004-02-12,7816.39306640625,7973.005677937158,7773.680535988729,7973.005677937158,28550000,-0.009025264388828225,7540.896337890625,189.96739853598208,0.017706735981766496,True,877.9500122070312,0.0018371697083603422
2004-02-13,7901.81640625,7901.81640625,7716.728814752252,7759.441335867117,16760000,0.010928741571465617,7575.778173828125,188.9325946567461,0.0174598933434647,True,882.1799926757812,0.0048180197163121274
2004-02-16,8015.71533203125,8058.427847122002,7844.865271668239,7901.815291789243,31250000,0.014414271342872542,7605.676782226563,208.8699021329869,0.01663062356026596,False,881.280029296875,-0.0010201584556192023
2004-02-17,7973.00390625,8129.61648297991,7916.053878348214,7987.241413225446,18220000,-0.0053284609061118315,7629.880541992187,222.24793510160214,0.016701671878799073,False,884.7999877929688,0.003994143040892517
2004-02-18,7816.39306640625,8086.905759050546,7816.39306640625,8015.718208354679,18650000,-0.019642639296963527,7646.253759765625,223.37678887595166,0.01746411507861574,True,877.0999755859375,-0.00870254556200667
2004-02-19,7901.81640625,7901.81640625,7759.441335867117,7844.866378096847,18885000,0.010928741571465617,7666.89814453125,227.11970982216633,0.017559530882090824,False,881.6500244140625,0.005187605694647823
2004-02-20,7816.39306640625,7887.580617102118,7745.205515710382,7787.918046127903,18165000,-0.010810595368450193,7683.2713623046875,225.41165341051678,0.01781583630679223,False,877.489990234375,-0.004718464316328053
2004-02-23,7787.91796875,7859.105518738574,7674.017888768281,7759.44294875457,19085000,-0.003642997148983196,7684.695166015625,226.00725119861139,0.015964430449553695,False,877.52001953125,3.422181131318425e-05
2004-02-24,7560.11572265625,7745.203301553673,7531.640710518185,7688.253277277542,30425000,-0.029250724905916514,7681.847509765625,227.2595096896495,0.016799159715538015,False,864.5900268554688,-0.014734698226814391
2004-02-25,7474.6923828125,7531.642420014881,7431.9798549107145,7517.404910714286,24540000,-0.011299210617603639,7672.593237304687,231.92604934323592,0.016914350569270258,True,866.8699951171875,0.002637051308596483
2004-02-26,7488.9287109375,7574.3537532675855,7446.216189772457,7503.166217992514,17225000,0.0019046038814567456,7667.610131835938,234.87777115792335,0.016813419739489223,True,864.8599853515625,-0.0023186980480888186
2004-02-27,7759.44189453125,7759.44189453125,7403.504192947247,7403.504192947247,20965000,0.03612174638525656,7682.5594482421875,230.4725349248732,0.01821818310677396,False,883.4199829101562,0.021460118253764815
2004-03-01,7759.44189453125,7759.44189453125,7759.44189453125,7759.44189453125,0,0.0,7693.23759765625,228.74751424926893,0.01808912798394976,True,,0.0
2004-03-02,7887.58056640625,7944.530606596909,7816.393016167927,7901.818076453916,24930000,0.01651390314106349,7719.57705078125,218.5546455410147,0.01728496944828367,False,899.2100219726562,0.017873762613433986
2004-03-03,7887.58056640625,7958.768116644574,7859.105546310921,7901.818076453916,17960000,0.0,7751.611401367188,190.81929038770815,0.016723315462514984,True,895.8099975585938,-0.0037811237986468127
2004-03-04,8101.142578125,8101.142578125,7859.104926405975,7887.579944255272,21405000,0.02707573126141183,7792.188330078125,172.84302209353766,0.017478127848980403,False,907.4299926757812,0.01297149523766894
2004-03-05,8029.95751953125,8129.620112858765,8029.95751953125,8129.620112858765,21440000,-0.00878703934750713,7818.527880859375,166.50345787217307,0.016803285905611646,False,905.3800048828125,-0.0022591139917294
2004-03-08,7816.39306640625,8015.718208354679,7787.918046127903,7987.2431880763315,20235000,-0.026595963005476397,7822.799169921875,165.22989558286636,0.016843498671074483,False,900.0999755859375,-0.005831837756963054
2004-03-09,7674.01513671875,7759.44016606998,7617.0651171512645,7688.252641610622,17675000,-0.018215298089270915,7817.815991210938,168.26430918056218,0.017314340390933693,False,891.5800170898438,-0.00946556907808771
2004-03-10,7560.11572265625,7716.728289415608,7545.878216587218,7659.778265139477,22620000,-0.014842219103466725,7801.4427490234375,176.8325625530655,0.017211351983819657,True,876.02001953125,-0.017452160501961744
2004-03-11,7588.5908203125,7702.490870148335,7517.403289165103,7531.640795394583,46135000,0.003766489654505545,7790.05263671875,183.04631090784332,0.017173306259959813,False,869.9299926757812,-0.006951926576663658
2004-03-12,7460.45556640625,7588.593162012464,7218.417885816734,7545.880630143726,46065000,-0.016885250099829885,7767.984594726562,195.07302355161625,0.017253660304668853,True,848.7999877929688,-0.024289316451568288
2004-03-15,7474.6923828125,7588.592457217263,7474.692382812501,7574.354947916667,18220000,0.0019083038937135477,7740.933447265625,196.41935771505166,0.01682086161346449,True,852.260009765625,0.004076369017927295
2004-03-16,7517.4033203125,7517.403320312501,7318.078232273911,7360.790751139323,19705000,0.005714072942748949,7718.15341796875,194.4981589204991,0.01693349509411809,True,850.1300048828125,-0.0024992430225586615
2004-03-17,7759.44189453125,7787.91691065797,7574.354289707569,7602.829305834289,21170000,0.032197098373682564,7715.305859375,193.39796447775532,0.01814426851297114,False,872.3800048828125,0.026172467589903547
2004-03-18,7745.20458984375,7802.154623592601,7645.542030783261,7802.154623592601,22035000,-0.0018348361752066333,7707.475268554687,188.55880941538086,0.017955353957439222,True,872.8200073242188,0.000504370158581624
2004-03-19,7901.81640625,7901.81640625,7688.253800675676,7702.4913077139645,17055000,0.020220487992223424,7711.746435546875,192.09024761090313,0.018384759463785573,False,883.3300170898438,0.012041440019054273
2004-03-22,7745.20458984375,7887.579674215878,7702.492064532112,7830.629640467027,20000000,-0.01981972351096095,7709.610766601562,191.43512372255145,0.01893369704397083,False,863.6900024414062,-0.022234062319247405
2004-03-23,7702.49072265625,7745.203240526803,7574.353169044593,7617.065686915146,19105000,-0.005514879134827622,7716.729516601563,188.20329435690212,0.01771537447555085,True,866.1699829101562,0.002871377996433777
2004-03-24,7716.72998046875,7759.44250803592,7617.067416145353,7688.254962090637,21040000,0.001848656275640348,7728.831396484375,179.39636152832847,0.017474072796513872,False,861.719970703125,-0.005137573795942596
2004-03-25,7617.06884765625,7787.918990033586,7560.118800197138,7759.443966304029,23440000,-0.012914943643842047,7735.2384033203125,172.53445271787737,0.01777823147669637,True,853.3800048828125,-0.009678278447588284
2004-03-26,7759.44189453125,7887.579467101491,7730.96687840453,7787.91691065797,42705000,0.01869131679422953,7735.2384033203125,172.53445271787737,0.016334373340717592,True,863.9500122070312,0.0123860499000914
2004-03-29,7901.81640625,7987.24144847973,7802.153856981982,7816.39136402027,24570000,0.018348550534168506,7742.35712890625,176.47774678745697,0.01683452664858252,True,874.6699829101562,0.012408091384523479
2004-03-30,7973.00390625,8044.191441127232,7930.2913853236605,8001.478920200892,20140000,0.009009004555420086,7746.6282958984375,181.14936245840062,0.016552830132861723,True,873.4600219726562,-0.0013833342416464944
2004-03-31,8143.85595703125,8143.85595703125,8015.718363301738,8086.905915373689,29890000,0.021428818145607487,7759.442065429687,199.75315784057477,0.017188601899836908,True,880.5,0.008059874350567764
2004-04-01,8186.56884765625,8186.568847656249,8086.906270380435,8115.3812924592385,19785000,0.005244799373952835,7763.71337890625,208.17987195047735,0.016157227469633283,False,882.75,0.0025553662691653045
2004-04-02,8044.19140625,8243.516503042034,8044.191406249999,8229.278996128318,20525000,-0.017391589083992298,7764.425073242188,209.15999590466697,0.016531907412063465,False,883.6900024414062,0.0010648569146487485
2004-04-05,8044.19140625,8044.191406249999,8044.191406249999,8044.191406249999,0,0.0,7775.814990234375,218.1481990756843,0.015284080531971219,True,,0.0
2004-04-06,8471.3173828125,8471.3173828125,8286.229776129201,8314.704792542017,41690000,0.05309744074844369,7815.680102539062,266.1380649572008,0.018426166923504017,True,906.1900024414062,0.025461417395057362
2004-04-07,8542.5029296875,8642.165463867188,8414.365385742187,8471.315405273437,27205000,0.008403125943484246,7864.799462890625,304.39447755350204,0.017824463994472295,True,909.9299926757812,0.004127159011133363
2004-04-08,8613.6923828125,8613.6923828125,8499.792318246384,8613.6923828125,21400000,0.008333559111533662,7916.054541015625,339.69581531737396,0.017819878335805388,False,916.8599853515625,0.007615962471357429
2004-04-09,8471.3173828125,8542.504923844537,8400.129841780463,8528.26741563813,16065000,-0.016528916250142744,7966.597631835937,343.52093394882473,0.01779542361812253,True,905.4400024414062,-0.012455536387900423
2004-04-12,8684.87890625,8741.828931864755,8457.078803790984,8471.316310194672,21795000,0.02520995422397898,8027.106958007813,358.56847347561063,0.01823482674333515,True,918.8599853515625,0.014821504322727996
2004-04-13,8770.302734375,8855.727761008522,8713.352716619318,8756.065229936079,30255000,0.009835926216947621,8089.751928710937,373.9483478182681,0.01823464654326501,False,917.6300048828125,-0.0013385940060055557
2004-04-14,8756.0693359375,8770.306847052845,8656.406758130082,8770.306847052845,40205000,-0.0016229084523744497,8139.58330078125,393.50789636492146,0.017411779212859396,False,916.3099975585938,-0.00143849625360426
2004-04-15,8756.0693359375,8756.0693359375,8756.0693359375,8756.0693359375,0,0.0,8190.126538085938,404.9398209147256,0.01737199210411593,False,,0.0
2004-04-16,8457.080078125,8684.880214909512,8428.605061026936,8684.880214909512,55345000,-0.03414651555868331,8217.889721679687,403.16344379508064,0.019232139470203864,True,898.8800048828125,-0.01902193877860281
2004-04-19,8528.2646484375,8528.2646484375,8414.364619743845,8471.314634090671,38710000,0.008417156944821258,8257.042724609375,392.73110490072816,0.018444601175668367,True,902.0999755859375,0.003582203058955402
2004-04-20,8756.0693359375,8756.0693359375,8528.269158091973,8642.169247014735,34160000,0.0267117282226621,8309.721655273437,385.0163998967492,0.018881321879562256,True,918.9000244140625,0.01862326713534479
2004-04-21,8898.44140625,8926.916418750001,8656.4038,8727.59133125,43295000,0.016259815317834825,8368.8072265625,379.86456448739403,0.01896530139550092,False,929.9500122070312,0.012025233974734872
2004-04-22,8827.255859375,8983.868463331653,8784.543331023186,8898.443406628025,36920000,-0.007999776997464014,8429.316577148438,348.9443922032011,0.018719553365185736,True,924.010009765625,-0.006387442726420223
2004-04-23,9069.2919921875,9069.2919921875,8855.729386406005,8898.441907562303,36010000,0.027419181755725885,8494.80908203125,339.3905269339517,0.01909063618887579,False,936.0599975585938,0.0130409710561743
2004-04-26,8912.6826171875,9083.532763203873,8912.6826171875,9069.295251035843,28090000,-0.01726809271715002,8545.352392578125,321.2162838100979,0.019725293288696266,False,919.739990234375,-0.017434787691797737
2004-04-27,8798.77734375,8955.389885467233,8756.064832372573,8912.677374089806,35100000,-0.012780133471581467,8586.641064453124,295.84530508545015,0.02016011252993151,False,915.469970703125,-0.004642637676504524
2004-04-28,8570.9794921875,8813.017119043292,8556.741984725393,8798.779611581187,39765000,-0.025889716566621646,8607.997241210938,277.0169436256247,0.020909458083991514,False,901.8300170898438,-0.014899400362422766
2004-04-29,8200.806640625,8400.13180202908,8143.856594509549,8328.944244384766,60840000,-0.043189095470350214,8608.709130859375,275.8929533668324,0.023277801817583495,False,875.4099731445312,-0.02929603522243418
2004-04-30,7930.29150390625,8129.616604543033,7816.391446399518,7973.004025471275,69125000,-0.03298640591995883,8603.014135742187,289.02222354971974,0.024148069775582582,False,862.8400268554688,-0.014358925160414149
2004-05-03,7916.05615234375,7987.243707670583,7773.681041690085,7930.293663409117,38245000,-0.001795060314679242,8596.607373046874,303.13715535692916,0.024149699117002058,False,866.1099853515625,0.0037897621741203036
2004-05-04,7901.81640625,8029.953969594595,7830.628871058559,7916.053913288289,47555000,-0.0017988434922273644,8568.13232421875,340.0287063713003,0.020591803386110077,False,867.47998046875,0.0015817796127028938
2004-05-05,7901.81640625,7901.81640625,7901.81640625,7901.81640625,0,0.0,8536.097998046875,371.3111177820848,0.020426134900127315,False,,0.0
2004-05-06,7517.4033203125,7830.6284586588545,7488.928307735559,7802.153446081913,58090000,-0.04864869875152322,8481.283544921875,434.7529516289976,0.022526684878953887,True,837.6799926757812,-0.03435236370165695
2004-05-07,7688.25390625,7688.25390625,7375.028747106481,7474.691297743056,45745000,0.022727340633148074,8442.13037109375,469.56473199072684,0.023307246186332915,False,838.739990234375,0.001265396771872096
2004-05-10,7246.8935546875,7602.831352069008,7004.855852468075,7545.881304487967,50775000,-0.05740709879569739,8370.231103515625,535.8516986250651,0.025009230249275694,False,790.6799926757812,-0.057300233824744695
2004-05-11,7132.9921875,7346.554827844311,7104.517168787425,7246.8922623502995,52660000,-0.015717267864908124,8288.365576171875,593.4851281605719,0.024662321192943495,True,791.02001953125,0.00043004358099163476
2004-05-12,7474.6923828125,7545.879929315477,7275.367252604167,7332.317289806548,45270000,0.04790418751772951,8224.296728515625,609.2915758442407,0.027829395399204496,False,817.0900268554688,0.03295745579191234
2004-05-13,7218.41796875,7474.693162906805,7218.41796875,7403.505608974358,38605000,-0.03428561349919679,8147.41416015625,635.1245070847431,0.02839276361577669,False,790.1300048828125,-0.03299516710099937
2004-05-14,6997.73583984375,7346.5548186355545,6912.310783813104,7275.367271943349,53855000,-0.030572090707635335,8074.446948242187,679.9250202333865,0.028238457654979465,False,768.4600219726562,-0.02742584483090249
2004-05-17,6520.77734375,7004.852517740174,6520.77734375,6947.902497270742,54650000,-0.06815897413246741,7974.072583007813,753.5914396596005,0.030819637239168564,True,728.97998046875,-0.05137553076939516
2004-05-18,6741.45849609375,6805.527267439941,6378.4021251319955,6413.995886990991,54350000,0.03384276761961025,7873.342041015625,777.817013540291,0.031338584611343014,True,741.989990234375,0.017846868383490255
2004-05-19,7118.75341796875,7204.178458984375,6812.6470209960935,6819.765774414062,41465000,0.05596636426577706,7784.357641601562,755.8612250500216,0.03436880516563493,False,777.9500122070312,0.04846429526804985
2004-05-20,7040.44677734375,7246.890616113183,6933.665481428527,7061.803036526795,41540000,-0.011000049591174621,7695.0171875,731.3048894628309,0.03436371887927709,True,767.7899780273438,-0.01306000902405502
2004-05-21,7147.2265625,7147.2265625,7026.207786043326,7111.632804718625,22495000,0.015166620604230463,7598.913916015625,664.4371001053482,0.03375249426345445,True,786.3599853515625,0.024186311173180597
2004-05-24,7275.365234375,7332.31525577911,7204.177707619863,7318.077750428082,19995000,0.01792844689537576,7517.048046875,590.8384621402682,0.034337138874696305,False,799.6400146484375,0.016887976937099314
2004-05-25,7004.85498046875,7161.467591820693,6997.736225407298,7147.2300816977895,27125000,-0.03718167338570577,7427.3519287109375,517.6523703003691,0.034887635582438514,False,784.0599975585938,-0.01948378871046552
2004-05-26,7004.85498046875,7004.854980468749,7004.854980468749,7004.854980468749,0,0.0,7349.045703125,449.52009035921316,0.034776639480473735,True,,0.0
2004-05-27,7204.1796875,7303.842252346838,7189.942178236166,7275.36723381917,28035000,0.028455222497398847,7299.21435546875,402.9577570090799,0.03480939231624352,True,802.4600219726562,0.023467622977012548
2004-05-28,7403.50341796875,7403.50341796875,7261.128352238582,7346.553391676683,25515000,0.027667789965677425,7272.874951171875,375.8405794205857,0.034965166776654455,False,816.510009765625,0.01750864517640416
